genome,gene,n_tips,n_internal_branches,n_internal_with_alrt,n_internal_with_ufboot,n_zero_alrt,frac_zero_alrt,n_low_alrt_lt_thr,frac_low_alrt_lt_thr,n_low_ufboot_lt_thr,frac_low_ufboot_lt_thr,n_short_bl_internal,frac_short_bl_internal,mean_alrt_internal,median_alrt_internal,mean_ufboot_internal,median_ufboot_internal,mean_bl_internal,median_bl_internal
B764,5G47780,2663,2661,2660,2660,1395,0.52423900789177,1568,0.5892521608417888,1229,0.4618564449455092,1162,0.43667794062382564,38.73883458646614,0.0,71.2890977443609,85.0,0.0026902334845864675,0.0008327648
B764,5G48270,2183,2181,2180,2180,1025,0.46996790463090327,1200,0.5502063273727648,957,0.43878954607977994,837,0.38376891334250346,42.818577981651366,37.4,69.99954128440368,88.0,0.004366527088210994,0.0010913540000000001
B764,5G48385,2511,2509,2508,2508,1285,0.5121562375448386,1479,0.5894778796333201,1227,0.48903945795137505,1080,0.43045037863690716,39.22101275917068,0.0,65.62998405103669,81.0,0.0031799680079744857,0.00094560435
B764,5G48520,1858,1856,1855,1855,1545,0.8324353448275862,1565,0.8432112068965517,1342,0.7230603448275862,1433,0.7720905172413793,13.800377358490572,0.0,43.25606469002695,29.0,0.0017608767479784337,2.18e-06
B764,5G48800,2676,2674,2673,2673,986,0.368735976065819,1268,0.4741959611069559,1055,0.39454001495886315,808,0.3021690351533283,50.79524878413757,73.8,74.05237560793117,91.0,0.003230630225252532,0.0012118486
B764,5G49030,2770,2768,2767,2767,1346,0.48627167630057805,1544,0.5578034682080925,1268,0.45809248554913296,1098,0.39667630057803466,41.251825081315644,28.2,69.25695699313336,84.0,0.00286526403758583,0.000973839
B764,5G49070,2637,2635,2634,2634,1013,0.38444022770398484,1263,0.4793168880455408,1043,0.3958254269449715,787,0.2986717267552182,49.996469248291575,73.3,74.42255125284738,92.0,0.004641270685497329,0.00147866175
B764,5G49430,2825,2823,2822,2822,996,0.3528161530286929,1228,0.4349982288345732,930,0.3294367693942614,815,0.28869996457669145,54.56208362863218,76.5,78.38731396172928,93.5,0.0029035643440467724,0.0009061991499999999
B764,5G49810,2849,2847,2846,2846,1207,0.42395504039339654,1425,0.5005268703898841,1075,0.37759044608359676,980,0.3442219880576045,47.530744905129936,69.6,74.35418130709768,91.0,0.0021043683629655666,0.00059107515
B764,5G49830,2817,2815,2814,2814,1409,0.5005328596802842,1573,0.5587921847246892,1305,0.4635879218472469,1176,0.4177619893428064,41.37181947405824,0.0,69.03127221037668,85.0,0.0021133775413290723,0.00058306015
B764,5G49890,2327,2325,2324,2324,1224,0.5264516129032258,1373,0.5905376344086022,1046,0.44989247311827957,1016,0.436989247311828,38.74208261617899,0.0,70.64242685025818,85.0,0.0027262326992685123,0.0007141971
B764,5G50160,1382,1380,1379,1379,968,0.7014492753623188,989,0.7166666666666667,970,0.7028985507246377,899,0.6514492753623189,24.564974619289334,0.0,48.128353879622914,39.0,0.004005726916316194,2.3405e-06
B764,5G50170,2761,2759,2758,2758,959,0.3475897064153679,1221,0.44255164914824213,924,0.3349039507067778,773,0.28017397607828926,53.61298042059464,76.15,78.16388687454678,94.0,0.00341460756747643,0.0012223703
B764,5G50210,2779,2777,2776,2776,912,0.3284119553474973,1188,0.4277997839395031,873,0.314368023046453,713,0.2567518905293482,54.87514409221902,76.3,81.4578530259366,94.0,0.00442756029985591,0.0016109134
B764,5G50320,2356,2354,2353,2353,1760,0.7476635514018691,1813,0.77017841971113,1509,0.6410365335598981,1601,0.6801189464740867,20.402464938376514,0.0,52.24649383765406,49.0,0.0018164566470888314,2.3251e-06
B764,5G51070,2924,2922,2921,2921,760,0.2600958247775496,1102,0.37713894592744696,647,0.22142368240930868,598,0.20465434633812457,59.98021225607662,78.1,87.72304005477577,97.0,0.0038826857957548824,0.001513255
B764,5G51150,2510,2508,2507,2507,1520,0.6060606060606061,1639,0.6535087719298246,1251,0.4988038277511962,1297,0.5171451355661882,31.840526525727984,0.0,70.04866374152374,80.0,0.003151856034662951,2.902e-06
B764,5G51200,2702,2700,2699,2699,1518,0.5622222222222222,1644,0.6088888888888889,1208,0.4474074074074074,1279,0.4737037037037037,36.33686550574287,0.0,70.23897739903668,88.0,0.002545969319044097,0.0003464926
B764,5G51340,2701,2699,2698,2698,1227,0.45461281956280103,1407,0.5213041867358281,1139,0.42200815116709894,988,0.36606150426083733,44.97638991845804,50.599999999999994,70.36990363232023,88.0,0.0030259007478502624,0.0009292511999999999
B764,5G51540,1915,1913,1912,1912,1306,0.6826973340303188,1358,0.7098797699947726,1119,0.5849451123889179,1189,0.6215368531102979,26.099372384937215,0.0,56.29027196652719,60.0,0.0037795521416318163,2.558e-06
B764,5G51690,2847,2845,2844,2844,1151,0.4045694200351494,1443,0.5072056239015817,1247,0.4383128295254833,923,0.32442882249560634,47.37830520393809,67.7,71.457805907173,89.0,0.004109924877988739,0.0016384821
B764,5G51750,2599,2597,2596,2596,738,0.2841740469772815,1047,0.40315748941085866,892,0.34347323835194454,584,0.2248748556026184,58.26325115562397,77.9,78.67989214175655,94.0,0.004343637077041601,0.001612863
B764,5G51830,1354,1352,1351,1351,1011,0.7477810650887574,1047,0.7744082840236687,832,0.6153846153846154,931,0.6886094674556213,19.9919319022946,0.0,54.94522575869726,53.0,0.002991768500518143,2.255e-06
B764,5G51970,1969,1967,1966,1966,1577,0.8017285205897305,1614,0.820538891713269,1365,0.693950177935943,1459,0.7417386883579055,15.972075279755861,0.0,48.37385554425229,39.0,0.0022292772534079253,2.2832499999999997e-06
B764,5G52280,2598,2596,2595,2595,927,0.3570878274268105,1197,0.4610939907550077,1000,0.3852080123266564,732,0.28197226502311246,52.74011560693633,74.8,74.63236994219653,93.0,0.005478900588439322,0.0014276569
B764,5G52580,2883,2881,2880,2880,1760,0.6108989934050677,1886,0.6546338077056577,1438,0.4991322457480042,1511,0.5244706699062825,31.556909722222226,0.0,65.31006944444445,80.0,0.002257846964479176,2.9046500000000002e-06
B764,5G52850,2530,2528,2527,2527,740,0.2927215189873418,1016,0.40189873417721517,882,0.34889240506329117,576,0.22784810126582278,58.69592402057778,78.0,77.62524732884843,95.0,0.005144781639849633,0.0016371031
B764,5G53000,2118,2116,2115,2115,1263,0.5968809073724007,1378,0.6512287334593573,1052,0.497164461247637,1091,0.5155954631379962,32.3245862884161,0.0,66.1338061465721,80.0,0.0032745312533806093,2.9276e-06
B764,5G53320,2274,2272,2271,2271,1295,0.5699823943661971,1415,0.6227992957746479,1231,0.5418133802816901,1150,0.5061619718309859,34.93830911492734,0.0,60.35975341259357,69.0,0.0037828586183178982,2.9862e-06
B764,5G53480,2641,2639,2638,2638,1221,0.46267525577870405,1446,0.5479348237968927,1123,0.4255399772641152,987,0.3740053050397878,43.95227445034115,39.150000000000006,70.12736921910539,91.0,0.0021412548146702037,0.00047844960000000003
B764,5G53580,2028,2026,2025,2025,1427,0.7043435340572557,1481,0.7309970384995064,1161,0.573050345508391,1330,0.6564659427443238,23.845234567901258,0.0,60.035555555555554,68.0,0.002716957279506185,2.4133e-06
B764,5G53920,1533,1531,1530,1530,931,0.6080992815153494,992,0.6479425212279556,760,0.496407576747224,827,0.5401698236446767,31.55980392156865,0.0,65.5640522875817,80.5,0.0040841224803268095,2.80455e-06
B764,5G53970,2085,2083,2082,2082,1547,0.7426788286125781,1605,0.770523283725396,1225,0.5880940950552088,1438,0.6903504560729716,20.734966378482245,0.0,56.364073006724304,63.0,0.002905700807396721,2.2684e-06
B764,5G54080,2786,2784,2783,2783,1761,0.6325431034482759,1918,0.6889367816091954,1756,0.6307471264367817,1540,0.5531609195402298,28.89644268774706,0.0,53.87387711103126,53.0,0.0031147864757096605,2.8399e-06
B764,5G54180,2450,2448,2447,2447,987,0.40318627450980393,1212,0.4950980392156863,932,0.380718954248366,794,0.3243464052287582,48.59149979566818,71.3,75.47691050265631,93.0,0.0036801581599918303,0.0014527397
B764,5G54260,1242,1240,1239,1239,891,0.7185483870967742,931,0.7508064516129033,775,0.625,814,0.6564516129032258,22.6949152542373,0.0,54.51170298627926,56.0,0.0032385267842615028,2.511e-06
B764,5G54570,2370,2368,2367,2367,1368,0.5777027027027027,1509,0.6372466216216216,1113,0.4700168918918919,1184,0.5,33.858555133079825,0.0,68.16476552598226,83.0,0.003187543693451621,3.2345e-06
B764,5G54690,2669,2667,2666,2666,1483,0.5560554930633671,1678,0.6291713535808025,1350,0.5061867266591676,1257,0.47131608548931386,35.13762190547636,0.0,66.42535633908477,79.0,0.002596447858627154,0.00081172035
B764,5G54830,2653,2651,2650,2650,796,0.3002640513013957,1107,0.41757827235005657,946,0.35684647302904565,635,0.23953225198038475,57.17094339622631,77.2,78.24528301886792,95.0,0.0036551365215471633,0.0014693884
B764,5G55250,2189,2187,2186,2186,1423,0.6506630086877,1516,0.6931870141746685,1162,0.5313214449016919,1257,0.5747599451303155,28.202561756633113,0.0,63.087374199451055,75.0,0.0028871141292314824,2.6317e-06
B764,5G55540,2743,2741,2740,2740,837,0.30536300620211604,1130,0.4122582998905509,969,0.35352061291499454,649,0.2367748996716527,58.04007299270065,78.4,75.68722627737226,96.5,0.003425586332627732,0.00102621235
B764,5G55960,2300,2298,2297,2297,675,0.293733681462141,965,0.41993037423846824,765,0.3328981723237598,536,0.23324630113141862,57.21275576839347,77.6,78.4235959947758,94.0,0.004762353966826302,0.0017926128
B764,5G56220,2545,2543,2542,2542,788,0.3098702320094377,1066,0.41918993314982306,864,0.3397561934722768,636,0.25009830908375935,56.85696302124301,77.9,78.74154209284028,94.0,0.003555821152124302,0.0013692494499999998
B764,5G56290,2892,2890,2889,2889,1617,0.5595155709342561,1800,0.6228373702422145,1626,0.5626297577854671,1366,0.4726643598615917,35.239148494288735,0.0,63.17583939079266,73.0,0.0023852282910003506,0.0007997609
B764,5G56580,1659,1657,1656,1656,1297,0.7827398913699457,1331,0.8032589016294508,1127,0.68014484007242,1167,0.7042848521424261,17.716485507246382,0.0,49.130434782608695,42.0,0.0022565784246980514,2.2943500000000003e-06
B764,5G56730,1610,1608,1607,1607,1192,0.7412935323383084,1229,0.7643034825870647,1056,0.6567164179104478,1104,0.6865671641791045,20.852271313005595,0.0,51.86309894212819,50.0,0.0030295976525202195,2.3082e-06
B764,5G57800,1499,1497,1496,1496,1059,0.7074148296593187,1101,0.7354709418837675,958,0.6399465597862392,956,0.6386105544422178,23.764839572192525,0.0,51.74598930481283,52.0,0.003601083453810155,2.5469e-06
B764,5G58020,2410,2408,2407,2407,920,0.38205980066445183,1195,0.4962624584717608,1053,0.4372923588039867,722,0.29983388704318936,48.96389696717903,71.2,72.22725384295804,85.0,0.004604387164520147,0.0019248917
B764,5G58230,2716,2714,2713,2713,1546,0.5696389093588798,1723,0.6348563006632277,1339,0.4933677229182019,1264,0.4657332350773766,34.174530040545434,0.0,66.20530777736823,81.0,0.00258868262410615,0.0008933254
B764,5G58330,2063,2061,2060,2060,1527,0.7409024745269287,1591,0.7719553614750121,1330,0.6453178068898593,1392,0.6754002911208151,20.483446601941765,0.0,51.68058252427184,50.0,0.0021991539310679477,2.4394e-06
B764,5G58410,2905,2903,2902,2902,1065,0.3668618670341027,1285,0.4426455390974854,1040,0.3582500861178092,846,0.2914226662073717,52.933907649896646,75.3,75.07649896623019,95.0,0.002476794455961405,0.0007692536499999999
B764,5G58430,2564,2562,2561,2561,901,0.3516783762685402,1155,0.45081967213114754,964,0.3762685402029664,713,0.2782982045277127,52.71823506442798,75.7,77.45411948457634,92.0,0.004174988756306129,0.001326294
B764,5G58470,2438,2436,2435,2435,970,0.3981937602627258,1182,0.4852216748768473,740,0.30377668308702793,770,0.3160919540229885,48.573963039014416,72.3,83.89938398357289,94.0,0.008720729843860369,0.0024607635
B764,5G58480,2653,2651,2650,2650,819,0.3089400226329687,1154,0.43530743115805354,1130,0.42625424368162956,634,0.23915503583553377,55.112226415094206,75.6,73.18867924528301,91.0,0.004775463136113195,0.0021270174000000003
B764,5G58510,2703,2701,2700,2700,1589,0.5883006293965198,1754,0.6493891151425398,1384,0.5124028137726768,1272,0.4709366901147723,32.62918518518518,0.0,65.04037037037037,78.0,0.005052864077444438,0.0005523888500000001
B764,5G58600,1909,1907,1906,1906,1136,0.5957000524383849,1235,0.6476140534871526,943,0.49449396958573677,976,0.5117986366019927,32.14422875131169,0.0,67.35466946484785,80.0,0.004386772582633773,2.94585e-06
B764,5G58750,2398,2396,2395,2395,920,0.38397328881469117,1154,0.48163606010016696,998,0.41652754590984975,769,0.3209515859766277,49.938037578288025,72.9,72.7043841336117,89.0,0.004164462902212939,0.0017633053
B764,5G58940,2694,2692,2691,2691,1525,0.5664933135215453,1712,0.6359583952451708,1397,0.5189450222882616,1305,0.4847696879643388,34.17023411371237,0.0,64.82794500185804,75.0,0.0035239400369751093,0.0008295746
B764,5G59900,2516,2514,2513,2513,687,0.2732696897374702,992,0.39459029435163084,815,0.3241845664280032,536,0.21320604614160701,59.893553521687224,80.4,79.9100676482292,96.0,0.00421098793776363,0.0017850894
B764,5G60020,2308,2306,2305,2305,1222,0.5299219427580225,1390,0.6027753686036427,1091,0.47311361665221163,1051,0.4557675628794449,37.67874186550979,0.0,66.34143167028199,83.0,0.0024918956550108425,0.00081295
B764,5G60450,2177,2175,2174,2174,1253,0.5760919540229885,1359,0.6248275862068966,1117,0.5135632183908045,1124,0.5167816091954023,34.20745170193191,0.0,65.90248390064397,78.0,0.004307066538086482,2.90975e-06
B764,5G60570,2319,2317,2316,2316,866,0.3737591713422529,1117,0.4820889080707812,911,0.39318083728959863,711,0.3068623219680621,50.45885146804833,73.55,73.1908462867012,92.0,0.005517051738471503,0.0020452168
B764,5G60600,2791,2789,2788,2788,1847,0.6622445320903549,1969,0.7059878092506274,1597,0.5726066690570096,1622,0.5815704553603442,26.839203730272605,0.0,61.388091822094694,67.5,0.0027978064870516567,2.6305499999999997e-06
B764,5G60750,2212,2210,2209,2209,1306,0.5909502262443439,1422,0.6434389140271494,1173,0.5307692307692308,1130,0.5113122171945701,32.871299230421,0.0,63.949751018560434,75.0,0.0024694808454504306,2.916e-06
B764,5G60790,2412,2410,2409,2409,1195,0.495850622406639,1393,0.5780082987551867,1241,0.5149377593360995,963,0.3995850622406639,40.03906185139061,8.1,62.68285595682856,77.0,0.0029247908841427946,0.0009413768
B764,5G60980,1981,1979,1978,1978,1045,0.528044466902476,1178,0.5952501263264275,882,0.4456796361798888,876,0.4426478019201617,37.75232558139538,0.0,69.7108190091001,87.0,0.00428531402386249,0.0019075353
B764,5G61400,2611,2609,2608,2608,747,0.286316596397087,1069,0.40973553085473363,1045,0.40053660406285935,581,0.22269068608662324,58.18435582822083,78.05,75.30176380368098,90.0,0.005400075766257671,0.0022124303
B764,5G61560,2568,2566,2565,2565,1040,0.4053000779423227,1274,0.49649259547934527,1025,0.3994544037412315,830,0.323460639127046,47.8438596491228,71.0,74.69083820662767,91.0,0.003231741669668607,0.0014875629
B764,5G61770,2413,2411,2410,2410,1647,0.6831190377436748,1745,0.7237660721692244,1370,0.5682289506428868,1441,0.59767731231854,25.289709543568463,0.0,62.67344398340249,70.0,0.0033989331004564433,2.6594e-06
B764,5G61865,2249,2247,2246,2246,1120,0.4984423676012461,1270,0.5651980418335558,832,0.3702714730752114,949,0.42234089897641297,40.44167408726622,3.7,75.43009795191452,93.0,0.0039056295542742665,0.00158752515
B764,5G62130,2154,2152,2151,2151,1376,0.6394052044609665,1470,0.6830855018587361,1227,0.5701672862453532,1171,0.5441449814126395,28.95258019525801,0.0,58.95118549511855,64.0,0.0030025690172013047,2.9126e-06
B764,5G62310,2898,2896,2895,2895,1318,0.4551104972375691,1557,0.5376381215469613,1132,0.39088397790055246,1075,0.37120165745856354,44.70908462867017,44.7,72.66183074265976,92.0,0.0030239016348877386,0.0008883286
B764,5G62370,2706,2704,2703,2703,734,0.27144970414201186,1066,0.3942307692307692,997,0.3687130177514793,549,0.20303254437869822,59.644654088050366,79.7,75.08546059933407,95.0,0.004087515280392162,0.0016421398
B764,5G63010,2350,2348,2347,2347,912,0.38841567291311757,1170,0.49829642248722317,1031,0.43909710391822826,728,0.3100511073253833,48.932253941201516,70.1,71.77588410737111,87.0,0.005576031348061352,0.0021281006
B764,5G63050,2292,2290,2289,2289,1205,0.5262008733624454,1375,0.6004366812227074,1144,0.4995633187772926,1043,0.4554585152838428,37.86173001310613,0.0,65.73743993010048,80.0,0.003434326560550448,0.0011444769
B764,5G63410,2784,2782,2781,2781,946,0.3400431344356578,1258,0.4521926671459382,947,0.3404025880661395,745,0.26779295470884257,53.148399856166726,75.2,76.27184466019418,93.0,0.0039895441603020635,0.0017698271
B764,5G63420,2741,2739,2738,2738,1692,0.6177437020810514,1798,0.6564439576487769,1385,0.5056589996349032,1499,0.5472800292077401,30.868955441928463,0.0,65.89189189189189,79.0,0.002279711297808616,2.79235e-06
B764,5G63640,1959,1957,1956,1956,1312,0.6704138988247317,1386,0.7082268778742974,1151,0.5881451200817578,1166,0.5958099131323454,26.438139059304707,0.0,56.50511247443763,57.0,0.0029638113433537758,2.571e-06
B764,5G63770,2527,2525,2524,2524,1253,0.49623762376237623,1429,0.5659405940594059,1199,0.47485148514851483,1031,0.4083168316831683,41.24643423137877,8.15,65.72464342313788,85.0,0.0032356295081616476,0.0009039760999999999
B764,5G63840,2668,2666,2665,2665,940,0.35258814703675917,1240,0.46511627906976744,1005,0.37696924231057766,742,0.27831957989497375,52.43966228893066,74.4,75.70694183864916,91.0,0.0030123488583864884,0.001320247
B764,5G63860,1542,1540,1539,1539,1151,0.7474025974025974,1187,0.7707792207792208,1005,0.6525974025974026,1068,0.6935064935064935,20.57439896036389,0.0,47.94671864847304,44.0,0.0031658178285899523,2.3643e-06
B764,5G63920,2602,2600,2599,2599,1689,0.6496153846153846,1816,0.6984615384615385,1464,0.563076923076923,1336,0.5138461538461538,27.846979607541385,0.0,59.927279722970376,66.0,0.0025727859979992303,2.954e-06
B764,5G64270,2595,2593,2592,2592,739,0.28499807173158503,1020,0.393366756652526,832,0.3208638642499036,569,0.2194369456228307,58.98877314814808,78.7,80.30054012345678,95.0,0.0037854727339120256,0.0010880425000000002
B764,5G64370,2193,2191,2190,2190,1048,0.47832040164308537,1229,0.5609310816978549,977,0.4459151072569603,901,0.41122774988589683,41.31273972602742,33.3,69.66301369863014,86.0,0.0035918443496347,0.0015683579000000001
B764,5G65500,2492,2490,2489,2489,691,0.27751004016064257,984,0.39518072289156625,815,0.3273092369477912,540,0.21686746987951808,59.06436319807134,78.8,78.41663318601849,95.0,0.005710280539574119,0.0024456449
B764,5G65950,2887,2885,2884,2884,1096,0.379896013864818,1335,0.462738301559792,1034,0.3584055459272097,860,0.29809358752166376,51.79507628294029,74.7,78.13141470180305,93.0,0.0027142080351941766,0.0008187487
B764,5G65990,2281,2279,2278,2278,877,0.3848179025888548,1101,0.48310662571303203,935,0.41026766125493636,685,0.30057042562527425,49.659789288849865,73.15,74.76294995610185,91.0,0.004282087758340643,0.00156797405
